video_id,user_unique_id,video_create_time,video_digg_count,video_share_count,video_comment_count,video_play_count,hashtags,used_proper_hastags,data_date,influencer,day_over_day_change
7190512534305262890,tylerandhistummy,1674171670,297,4,11,6349,foodsensitivity;foodintolerance;traderjoeshaul,True,2023-03-05,,3613.0
7190068257817382190,tylerandhistummy,1674068234,411,0,13,5855,sza;foodallergies;vegan;ingredientlabels,True,2023-03-05,,-494.0
7189689635033910570,tylerandhistummy,1673980096,167,0,11,2115,foodallergies;figapp;severeallergy;eggfree,True,2023-03-05,,-3740.0
7188312935859490091,tylerandhistummy,1673659540,114,0,5,1297,foodallergies;stomachissues;ibs;vegan;startupstory,True,2023-03-05,,-818.0
7188210875864517934,tylerandhistummy,1673635783,69,0,6,1050,,True,2023-03-05,,-247.0
7187557101076483371,tylerandhistummy,1673483555,111,0,5,1447,foodallergies;tomatoallergy;nutallergy,True,2023-03-05,,397.0
7187498318430424366,tylerandhistummy,1673469879,51,0,2,862,ingredientlabels;foodallergies;figapp;lowfodmapdiet,True,2023-03-05,,-585.0
7187467101123202346,tylerandhistummy,1673462622,359,2,8,5775,foodallergies;ingredientlabels,True,2023-03-05,,4913.0
7187166363369131307,tylerandhistummy,1673392578,67,1,15,1306,lowfodmap;lowfodmapdiet;lowfodmapfood;ibs,True,2023-03-05,,-4469.0
7187111319235988782,tylerandhistummy,1673379777,137,1,18,1833,foodallergies;dietaryrestrictions;stomachissues;foodsensitivity,True,2023-03-05,,527.0
7187094557887106347,tylerandhistummy,1673375882,13900,16,68,123300,foodallergies;ingredientlabels;sza,True,2023-03-05,,121467.0
7186799098677300522,tylerandhistummy,1673307074,384,2,23,6158,highfructosecornsyrup;cornsyrup,True,2023-03-05,,-117142.0
7174879181128437034,thefigapp,1670531748,4,0,0,92,foodallergy;dietaryrestrictions;nutrition,True,2023-03-05,,-6066.0
7173799866521357611,thefigapp,1670280449,1,0,1,82,soyfree;seedoils;dietaryrestrictions,True,2023-03-05,,-10.0
7173396960794185003,thefigapp,1670186642,3,0,0,161,,True,2023-03-05,,79.0
7173060448303025450,thefigapp,1670108295,9,0,0,170,,True,2023-03-05,,9.0
7172630850217970987,thefigapp,1670008269,2,0,0,162,,True,2023-03-05,,-8.0
7172252794399903019,thefigapp,1669920261,6,0,0,331,,True,2023-03-05,,169.0
7171884852562644267,thefigapp,1669834590,4,0,0,112,,True,2023-03-05,,-219.0
7171534129325034798,thefigapp,1669752928,3,0,1,232,,True,2023-03-05,,120.0
7171209596650917166,thefigapp,1669677357,8,0,0,374,,True,2023-03-05,,142.0
7170040973014175022,thefigapp,1669405264,8,0,0,246,,True,2023-03-05,,-128.0
7169344096564153646,thefigapp,1669243007,17,0,0,689,,True,2023-03-05,,443.0
